aaMutations	uniqueBarcodes	medianBrightness	std
SF98S:SI165L:SQ175*:SD188G:SY198F	1	1.39907872638	
SF98S:SK105E:SN142S:SI227V	1	1.40453247364	
SF98S:SK105R:SA177T	1	1.30103011842	
SF98S:SK105R:SH197R:SY235H	1	1.59141811911	
SF98S:SK111E:SE113V:SM231T	1	1.30103000958	
SF98S:SK111E:SF112S:SD115E	1	1.66672292343	
SF98S:SK111Q:SK129R:ST184A	1	1.30104196004	
SF98S:SK111R:SI121V:SN162S:SD178G:SH197L:SD208V	1	1.47036128117	
SF98S:SK111R:SI126S:SL199Q:SM216V:SI227N	1	1.30103001199	
SF98S:SK111R:SN133S:SV148A:SN210S:ST223A:SH229P	1	1.5105367292	
SF98S:SK124M:SL176P	1	1.30325669128	
SF98S:SK129E:SD171V:SL192P:SH215L:SV222A:SM231V	1	1.46953824203	
SF98S:SK129E:SL139Q:SQ155H:SN157D:SI186V:SD188G:SE211D:SR213C:SL218M:SM231V	1	1.30109091794	
SF98S:SK129M:SK154R:SF163S:SI169T:SL193T	1	1.303852328	
SF98S:SK154R:SQ175R:SN196I:SH229R:SY235F	1	1.30211446139	
SF98S:SK156M:SV222A	1	1.30103000828	
SF98S:SK99E:SI169N	1	1.30154174501	
SF98S:SK99E:SV174A:SS200C:SM231V	1	1.47425224868	
SF98S:SL139P:SH167R:SK207R	1	1.30103004062	
SF98S:SL219P:SD232G	1	1.30135659367	
SF98S:SL234P	1	1.51256073598	
SF98S:SM216T	1	1.68760921279	
SF98S:SN103D:SD232Y	1	1.56167382045	
SF98S:SN103I:SD115G:SN133S:SF163I:SN183D:ST184S	1	1.30102999309	
SF98S:SN119D	1	1.30250064213	
SF98S:SN119S	1	1.30093808141	
SF98S:SN119S:SD208G:SE211G	1	1.30084226843	
SF98S:SN119S:SI121V:SK154*:SD214V	1	1.59540631413	
SF98S:SN119S:SN168S:SL205P	1	1.419141416	
SF98S:SN142D:SF163I:SI186N:SV217D	1	1.3390325551	
SF98S:SN144D:SN157D:ST223A	1	1.55118631418	
SF98S:SN144Y:SS200C:SY235C	1	1.30247099238	
SF98S:SN147S	1	1.30103107803	
SF98S:SN157S	1	1.30277693426	
SF98S:SN162S	1	1.3035254391	
SF98S:SN183S:SE211G:SH215R	1	1.47703593877	
SF98S:SN183S:SL193Q	1	1.30132352353	
SF98S:SQ202L:SN210Y	1	1.51989432701	
SF98S:SR120H:SS200N	1	1.58777721252	
SF98S:SS145G:SV191M	1	1.30103010416	
SF98S:SS173G:SK207R	1	1.30102998612	
SF98S:SS173G:SM231T	1	1.76582695945	
SF98S:ST116A:SD171G:SD208V	1	1.30103000228	
SF98S:ST116S:SF163L:SL176P:SF221Y	1	1.30103040202	
SF98S:SV110A:SL123P	1	1.31448810983	
SF98S:SV161A:SE170V:SH215Q	1	1.66356485181	
SF98S:SV161A:SK207R	1	1.30102997474	
SF98S:SV174A:SN183S	1	1.66160408729	
SF98S:SV191A:SL192P:SM216L:SG226R	1	1.3010308025	
SF98S:SY104C	1	1.58661119031	
SF98S:SY104H:SF163L:SR166C:SD214H	1	1.30152827869	
SF98S:SY104N:SG132S	1	1.56199701035	
SF98S:SY143C:SI169T	1	1.30102999182	
SF98S:SY143H:SL193P:SH229Q	1	1.30142989746	
SF98S:SY149C	1	1.60101360233	
SF98S:SY149H:SF163S:SQ175R:SD188V	1	1.30103003961	
SF98T:SK105*:SE130G	1	1.30065113105	
SF98V:SG226E	1	2.75111125221	
SF98V:SH137R:SV222E:SY235H	1	1.30110427588	
SF98V:SK138E	1	1.30102984976	
SF98V:SN133D:SK160R:SH179R:SK207T	1	1.30102994653	
SF98V:SN168S:SI186N:SV191E	1	1.33041275716	
SF98V:SY104H:SH179L	1	1.2970913076	
SF98V:SY143C:SM231T	1	3.29688616608	
SF98V:SY180C:SD195G	1	2.62197798773	
SF98Y	4	3.59167814961	0.0604061484064
SF98Y:SD100G:SN157D:SP209H	1	3.34097291282	
SF98Y:SD115A:SI165N:SL234P	1	3.37364846494	
SF98Y:SD115G:SN144I:SD214E	1	3.53156917582	
SF98Y:SD127G	1	3.51553733712	
SF98Y:SD171G	1	3.79452491245	
SF98Y:SD208G:SF221L:ST223A	1	1.30103031338	
SF98Y:SE109G:SK124E:SF128Y:SS203P:SI227F	1	1.30661843965	
SF98Y:SF163Y:SD171G	1	3.52873505027	
SF98Y:SG125D:SE211V	1	1.30103050126	
SF98Y:SH137R:SE233G	1	3.43790265299	
SF98Y:SH137R:SN157D:SH167Y:SK207*	1	1.63535855376	
SF98Y:SH146R:SM151K:SI227F	1	3.77188130053	
SF98Y:SI126T:SF163I	1	3.71012241284	
SF98Y:SI126V:SI150T:SI169V	1	3.33796398987	
SF98Y:SI134N:SY143H:SI165T:SD232G	1	3.28727581735	
SF98Y:SI159V:SI169T	1	3.60761058692	
SF98Y:SK111E:SD208A	1	1.58200518925	
SF98Y:SK111E:SV222E	1	1.30232170055	
SF98Y:SK111R:SE233G	1	3.64196412717	
SF98Y:SK124M:SI126N	1	3.46890702677	
SF98Y:SK124R	1	3.41335810936	
SF98Y:SK124R:SG172D:SV174E	1	3.75068885552	
SF98Y:SK156R	1	3.75412490713	
SF98Y:SK164R:SQ175R:SQ202R:SK207N	1	1.30103102137	
SF98Y:SK99E:SY141*:SH167Y	1	2.61801312058	
SF98Y:SK99R:SI186T:SV191A	1	3.32180397619	
SF98Y:SL135M:SV174A	1	3.54672234406	
SF98Y:SL192R:SY235C	1	3.60889011463	
SF98Y:SM151K	1	3.73715216235	
SF98Y:SM151T	1	3.73484786051	
SF98Y:SM151T:SF163Y:SE170G	1	3.53012074198	
SF98Y:SM151V:SV191A	1	3.69840305821	
SF98Y:SN103S	1	3.72189972242	
SF98Y:SN103S:SK164R:SI165T:SM216T:SV222M	1	1.52141958167	
SF98Y:SN103Y:SI126V:SI159T:SK207R	1	3.45256360513	
SF98Y:SN133D	1	3.4942301111	
SF98Y:SN142D:SK164E:ST184A	1	3.76952027557	
SF98Y:SN142D:SV174A:SL192Q:SF221L	1	3.39135637671	
SF98Y:SN142I:SA204S	1	3.56225152358	
SF98Y:SN142S	1	3.60222494506	
SF98Y:SN147S	1	3.6542594159	
SF98Y:SN147S:SN157S:SI159V:SQ175L	1	3.69390273403	
SF98Y:SN162I	1	3.48027756163	
SF98Y:SQ155L	1	3.67945693925	
SF98Y:SS200G	1	3.50117714428	
SF98Y:ST106A	1	3.25935493316	
SF98Y:ST184A:SF221I	1	3.54981150365	
SF98Y:SV161A:SI165V	1	3.73171535312	
SF98Y:SY104F:SK154R:SN210I:SK212R:ST228S	1	3.60932506567	
SF98Y:SY143H:SN196H	1	3.43473835007	
SG102A	1	3.50527714434	
SG102A:SK105E:SE233K	1	3.18546240123	
SG102C:SF163L	1	1.30094238534	
SG102C:SK154T:SI186T	1	1.60352255322	
SG102C:SN157D:SN196I:SD208A:SV222E:ST223A	1	1.46022128353	
SG102C:SV110E:SQ175R	1	1.71278596996	
SG102D:SE140G:SV148A:SF163L	1	1.6044895644	
SG102D:SF112I:SE122V:SK124M:SK156*:SN162Y:SA177T:SN196D	1	1.464714003	
SG102D:SI126F:SN133S:SG136W	1	1.30103000537	
SG102D:SI186V	1	1.30103017663	
SG102D:SY141H:SI165T:SD188G	1	1.30216442373	
SG102D:SY198C	1	1.45008074071	
SG102R:SG230S	1	1.77159787504	
SG102R:SY143*	1	1.3042349457	
SG102S	7	3.55422055135	0.0702301153495
SG102S:SD131N	1	3.68652433931	
SG102S:SD131N:SI150N	1	1.44997589456	
SG102S:SI121V:SD178G	1	3.43775906311	
SG102S:SI126T:SF221V	1	3.43679126928	
SG102S:SI227V	1	3.66567522368	
SG102S:SK105E:SE109K:ST116A:SS173G:SG189S:SD208G	1	1.90848523212	
SG102S:SK105E:SN144D:SS145G	1	3.25914129634	
SG102S:SK105R:SS173R:SY198H:SL205P:SR213C:SD232G	1	1.30103053641	
SG102S:SK124*:SL193Q	1	2.94762372554	
SG102S:SK164M:ST228A	1	3.41685612602	
SG102S:SK212M	1	3.6705820138	
SG102S:SM151L:SR166C:SQ182L:SN196D	1	3.38630104966	
SG102S:SN144D	1	3.57734140205	
SG102S:SN162S	2	3.43357512988	0.0858443488452
SG102S:SN196D:SQ202H:SD232G	1	3.51546311615	
SG102S:SN196D:SS206G	1	3.7302894193	
SG102S:SS173G	1	3.58139723698	
SG102S:ST184I	1	3.51570638749	
SG102S:SV148A:SI159T:SI186N:SS206G	1	1.38682996724	
SG102S:SV191A	1	3.69754483137	
SG102S:SV217F	1	3.25892570217	
SG102S:SY143H	1	3.77188143959	
SG102V:SH146Y:SK160*:SY198C	1	1.32706630743	
SG102V:SN157T	1	1.30202914306	
SG114A	1	3.50118202503	
SG114A:SE233G	1	3.33640545291	
SG114A:SQ175L	1	3.55419021136	
SG114C	2	3.60757215879	0.283719903917
SG114C:SD115G:SE122K	1	3.73938103321	
SG114C:SQ182L:SI186N:SG226V	1	3.25268889886	
SG114D	2	3.65919352464	0.0330558945896
SG114D:SD115G:SD178G	1	3.82347416411	
SG114D:SD178V	1	2.97051013807	
SG114D:SG158S:SI169V:SS173G:SV222L	1	3.76703671822	
SG114D:SG172S:SS200C	1	3.95704854306	
SG114D:SH146R	1	3.19702882437	
SG114D:SI121V	1	3.53979449328	
SG114D:SI186V	1	3.5700137062	
SG114D:SK160E:SV191M	1	3.61607075053	
SG114D:SN133D:SN157I	1	3.13735410705	
SG114D:SN142S	1	3.70183250899	
SG114D:SQ155R:SD171G	1	3.67570315251	
SG114D:SY143N	1	3.56614927291	
SG114R:SY149C	1	3.57939492094	
SG114S:SI169F:SY235D	1	3.49638546056	
SG114S:SK124R:SI126F:SI186F	1	3.77269501122	
SG114S:SK129R:SS145N:SY149H	1	3.60659815014	
SG114S:SK138R:SM151I	1	3.54333204886	
SG114S:SK154R:SK160R	1	3.45710299483	
SG114S:SN144H	1	3.70009386041	
SG114S:SS200G:SD232G	1	3.34909587798	
SG114S:ST223A	1	3.52543311816	
SG114S:ST223S	1	3.36516844528	
SG114S:SV148D:SL192P	1	1.53720125493	
SG125A:SM151T:SN183D:SK212E	1	3.62464534014	
SG125C	2	3.52667591096	0.0109143644076
SG125C:SI227V	1	3.47387756054	
SG125C:SM151T	1	3.30591183608	
SG125C:SN157D	1	3.59221672255	
SG125C:SR166C	1	3.51274057968	
SG125C:SV148A:ST201A	1	3.26012326023	
SG125D	1	1.30130831645	
SG125D:SH146Y:SN183I	1	1.34615628337	
SG125D:SI186T	1	1.55480561196	
SG125D:SL139P:SF221L	1	1.3010310924	
SG125D:SN142Y:SY143F:SN183S:SN196D	1	1.60184541348	
SG125D:SN157S	1	1.58262505695	
SG125D:SN162S:SI227V	1	1.30103053734	
SG125D:SY143C:SY149H:SK156E:SF221L	1	1.42225827696	
SG125R:SI165T:SD208G	1	1.3022752061	
SG125S	2	3.30619394861	0.0273208513396
SG125S:SD127G	1	3.50745468847	
SG125S:SE233G	1	3.37229758378	
SG125S:SI126T:SK138R:SV174A	1	3.25695040004	
SG125S:SI126V	1	3.01502863618	
SG125S:SN210D	1	3.31085945724	
SG125S:SV148D:SN157S	1	1.51595572977	
SG125S:SY141C	1	1.30103067891	
SG125V:SA225S	1	3.37127853934	
SG125V:ST228A	1	3.58412868257	
SG132A:SH137R	1	3.52037961561	
SG132A:SH167R	1	1.56554492165	
SG132A:SR166H:SQ181L:SD214N	1	1.70492251351	
SG132C	1	3.7510042	
SG132C:SK164R	1	3.61466720788	
SG132C:SL176H:SE233V	1	3.26574440567	
SG132D	5	3.58463500648	0.149950945023
SG132D:SD188A:ST201I:ST223A	1	3.40018461074	
SG132D:SH167R:SK212E	1	1.60766003428	
SG132D:SI186L	1	3.77188126746	
SG132D:SK138*:SS145R:SK160R:SF221L	1	1.73478928557	
SG132D:SK156E	1	3.25895835191	
SG132D:SN142D	1	3.27802188908	
SG132D:SQ202*:SM216T:SL218R	1	1.39346518759	
SG132R	2	3.56400683481	0.0290332218574
SG132S	5	3.69390274578	0.0685240239979
SG132S:SA152P:SD188E	1	3.52128328563	
SG132S:SD178N:SI227V:SL234P	1	3.59743819131	
SG132S:SG226E	1	3.63715901714	
SG132S:SH146R:SI159T:SV161A:SH167P	1	1.80079593543	
SG132S:SH215R	1	1.52403500778	
SG132S:SI134V:SH137L:SS145G:SY149N:SN162S:SE170G	1	1.52194753235	
SG132S:SI159V	1	3.66432545327	
SG132S:SK154T:SV217A	1	3.3514842741	
SG132S:SM231T	1	3.69451434943	
SG132S:SN133Y	1	3.60742578762	
SG132S:SN142T:ST184S:SD195V	1	3.32298682307	
SG132S:SN144D:SD153V:SN162I	1	2.16908592627	
SG132S:SN162D	1	3.78465590919	
SG132S:SN162S:SH167R:SL176P	1	1.60888220328	
SG132S:SN196S:SV222A	1	3.38988281192	
SG132S:SQ155*:SD188G:ST201A	1	3.28868435956	
SG132S:SS173G	1	3.67254443738	
SG132S:ST228A	1	3.4268661435	
SG132S:SV161A	1	3.83696718955	
SG132S:SV174A	1	3.68117123509	
SG132S:SV174L:SI227N	1	3.27896640223	
SG132S:SV174M:SG189S	1	3.48323078327	
SG132S:SY149D:SK212M	1	3.50881933897	
SG132V:SH197L	1	1.93559416931	
SG136A	1	3.65869635613	
SG136A:SL176P	1	3.47164189944	
SG136E	3	3.64779462931	0.139764277565
SG136E:SD188G:SL218P	1	1.53247768771	
SG136E:SG189A	1	3.61773475782	
SG136E:SM151V:SP185H:SS203A	1	3.50499677332	
SG136E:SN144T:SV174A	1	3.48547411313	
SG136E:SN147D	1	3.56565782373	
SG136E:SN147I:SI169T:SL192M	1	3.42266960644	
SG136E:SN157S	1	3.59273828678	
SG136E:SS145G	1	3.37486888628	
SG136E:SY141F:SN147H:SK154R	1	3.36613058591	
SG136E:SY141N:SH146L	1	1.4927587625	
SG136R	3	3.70615251161	0.0431603308043
SG136R:SA224S	1	3.50790219599	
SG136R:SD153G:SN168S	1	3.526003384	
SG136R:SE140V:SL193P	1	3.38644846159	
SG136R:SF163S:SK207R:SK212R	1	3.03083508582	
SG136R:SH137R:SK156R:SK160R:SP185T	1	3.5631714864	
SG136R:SI169T	1	3.70345257442	
SG136R:SL192R:SN210S:ST223S	1	3.54397872515	
SG136R:SL193P	1	3.65781608498	
SG136R:SN144I	1	3.63507912691	
SG136R:SN157D:SI165V	1	3.6886423531	
SG136R:SR166H:SE170V	1	3.68523091006	
SG136R:SS145G	1	3.69374004833	
SG136R:SV148A:SI165V:SD195G	1	3.53005504485	
SG136R:SY149H:SE233D	1	3.5348936048	
SG136V	1	3.34210429244	
SG136V:SH137P	1	3.47146397589	
SG136V:SI150T:SI159V:ST201S	1	1.43798031696	
SG136V:SK212E:SF221Y	1	3.4465024701	
SG136V:SL205Q	1	1.30103020461	
SG136V:SN144D:SY235H	1	3.42276984082	
SG136W	2	3.58379888091	0.212211287832
SG136W:SF163S:SQ175R	1	1.62638065185	
SG136W:SI165T	1	3.47268721309	
SG136W:SN147I	1	3.39761463303	
SG136W:SN147S	1	3.34724221822	
SG158A:ST223S	1	3.79168211828	
SG158C	4	3.66694142101	0.0293618415904
SG158C:SE170G:SL193Q	1	3.71025975141	
SG158C:SQ181R	1	1.5274406402	
SG158C:SS206C:SF221L:SI227T	1	3.77188210183	
SG158D	3	3.70276448455	0.0453983601923
SG158D:SD188G:SR213H	1	3.57377533352	
SG158D:SF163S:SY198N	1	1.72677557166	
SG158D:SK207R	1	3.57898927436	
SG158D:SK212E	1	3.66596889796	
SG158D:SN162D:SK212E:ST223I	1	3.13735410002	
SG158D:ST223A	1	3.51751973399	
SG158R	1	3.67875572665	
SG158R:SL176P:SK212E	1	3.67768658865	
SG158R:SS200G	1	3.41394447687	
SG158S	6	3.66692175001	0.106997483373
SG158S:SD171G:SL234Q	1	3.81641125946	
SG158S:SD188V	1	3.6916131823	
SG158S:SI169D	1	3.48469474151	
SG158S:SI169V:SG189S	1	3.77342006618	
SG158S:SK160E	1	3.68031186824	
SG158S:SN162I:SV174E	1	3.63199181282	
SG158S:SN168Y:SV174M	1	3.67077204429	
SG158S:SQ182L:SS206G:SN210S:SF221S	1	3.76591541971	
SG158S:SR213H	1	3.76744116853	
SG158S:SS173T:SD178G	1	3.61004100638	
SG158S:SS200C	1	3.66394181147	
SG158S:ST223S	1	3.79238590905	
SG158S:SV217A:ST228A	1	3.35789309053	
SG158S:SY180N	1	3.48178492762	
SG158V	2	3.59553062936	0.0782364999345
SG158V:SM216L	1	3.38930886799	
SG158V:SN162S	1	3.60895835274	
SG172C	3	3.55190794001	0.10744059924
SG172C:SD232G	1	3.56008719087	
SG172C:SL219Q:ST228A	1	3.66287683793	
SG172C:SQ182R:SY198C:SY235F	1	3.5743175227	
SG172D	2	3.67935501633	0.164639940971
SG172D:SD178Y	1	3.62583009077	
SG172D:SD232G	1	3.71153267083	
SG172D:SK212E	1	3.62571350175	
SG172D:SN183S:SD195N	1	3.4138219914	
SG172D:SQ202L	1	3.50686699821	
SG172D:SS206G	1	3.67098062381	
SG172R:SK207R:SI227F	1	3.71960801154	
SG172S	5	3.59204842327	0.0417827963811
SG172S:SD188G	1	3.56072783129	
SG172S:SI186V	1	3.50242642479	
SG172S:SI227V	1	3.62807438373	
SG172S:SK207R	1	3.70484641283	
SG172S:SK212E	1	3.69685119433	
SG172S:SK212R	1	3.5642042059	
SG172S:SM231V	1	3.67167519779	
SG172S:SQ175*	1	3.12860678068	
SG172S:SS206G	1	3.51127066573	
SG172S:SY235F	1	3.6592335924	
SG172S:SY235H	1	3.76692483353	
SG172V:SM231L	1	3.68024210499	
SG187A	1	3.39570076792	
SG187A:SL199Q	1	3.42592299148	
SG187C	1	3.83452065015	
SG187D	2	3.66727887103	0.0497925989565
SG187D:SY235C	1	3.70155541215	
SG187S	8	3.69408534776	0.115922742679
SG187S:SG189S	1	3.60359123088	
SG187S:SH215R	1	1.30509224719	
SG187S:SI227V	1	3.62608312291	
SG187S:SL193P	1	3.54678927	
SG187S:SM231L	1	3.75082194696	
SG187S:SM231T	1	3.72800805428	
SG187S:SN196Y	1	3.69270782144	
SG187S:SQ202R:SN210I:SK212E	1	3.51951894643	
SG187S:SS200C:SN210I:SK212E	1	3.85228314603	
SG187S:SS203P:SM216V	1	1.74321105205	
SG187S:SS206G	1	3.59694744059	
SG187V:SD232G	1	3.53308684663	
SG189A	1	3.45687078975	
SG189A:SL192P:SD195Y	1	3.63808464839	
SG189C	5	3.71416298688	0.0333650816436
SG189D	2	3.64851098675	0.116562205515
SG189D:SF221S	1	3.60022811047	
SG189S	9	3.71109847921	0.0997434079858
SG189S:SD195V:SG230S	1	3.68835337389	
SG189S:SS200C:SS206C:SN210K:SM231V	1	3.53364472103	
SG189V	1	3.82319354469	
SG18A:SD131G:SL135Q:SN157I:SQ181R	1	1.30345121352	
SG18A:SD74V:SF97L:SK154R	1	3.51842597451	
SG18A:SF25L:SV217D:SI227F	1	1.30103002116	
SG18A:SF25L:SY64H:SV66A:SQ155R:SK160E:SF163I	1	1.56023771339	
SG18A:SI96F	1	1.52444883661	
SG18A:SK50E:ST95A:SK111R:SI159L	1	3.5484739626	
SG18A:SN147D	1	3.5552732716	
SG18A:SN147K:SE233V	1	3.48163097504	
SG18A:ST48P:SN103Y:SM151T:SE170V	1	3.25935496812	
SG18A:SV53A:SS63P:SF81L:SN210I	1	1.30102965141	
SG18A:SV66A:SK129R:SV148A	1	3.48521385114	
SG18A:SY104H:SV191A	1	1.30103031372	
SG18C:SC46Y:ST47A:SQ78L:SL123P:SF128S:SD131G:SD153G:SF163S:SL205P:SK212E	1	1.30102998274	
SG18C:SD34A:SF98I:SS145G:SH179L:SM231K	1	1.30269539237	
SG18C:SE32G:SK83M:SG89V	1	1.30373496957	
SG18C:SF25L:SC68S:SE93A:SD101G	1	1.30151438249	
SG18C:SF44L:SH146R:SH167L	1	1.30103001789	
SG18C:SK164R:SV174A:SN210I:SE220V	1	1.30103005825	
SG18C:SK77E:SK111E:SK160E	1	1.30103133021	
SG18C:SL123P:SG172D	1	1.30537546833	
SG18C:SN103S:SN157D:SE170G:SE211G	1	1.30102998452	
SG18C:SN168D:SN210T	1	2.99779679132	
SG18C:SS203T	1	3.66383741735	
SG18C:SS70C:SQ182R	1	3.4901358878	
SG18C:SS84P:SH146Y:SL193P	1	1.38382188677	
SG18C:ST41A:SF97Y:SK105R:SK124R:SD188G:SK212M	1	3.07218582941	
SG18C:ST41A:SY72H	1	1.30103015279	
SG18C:ST60S:SK129R:SD153G	1	2.69104832178	
SG18C:SV20A:SM86L:SD171E:SS173N	1	1.55261291264	
SG18C:SW55R:ST60A:SI134L	1	1.50797241646	
SG18D	1	1.30103033928	
SG18D:SC46R:SF98L:SN210S	1	1.30109997097	
SG18D:SC46Y:SP87H:SL123P:SQ155R:SK164R	1	1.57089787886	
SG18D:SD34G:SD80G:SF128L:SS145I:SN157I:SE170V:SQ175R	1	1.30102816277	
SG18D:SD34N:SM76T:SM86V:SN142K:SM151K:SV191E:SY198C:SM216T	1	1.50583067351	
SG18D:SE113G:SK156E	1	1.60579296726	
SG18D:SE32G:SE140G:SI169T:SP194A	1	1.49642269753	
SG18D:SE88V:SK160R	1	1.44162570379	
SG18D:SE93G:SK111R:ST116A:SK164E:SE220D	1	1.30103037261	
SG18D:SF128L:SN168S:SN196S:ST201A	1	1.30175249077	
SG18D:SF98S:SN133D:SN147I:SD214N:SM216V	1	1.38637977674	
SG18D:SI134T:SN144S:SQ155L:SM216I	1	1.49792220529	
SG18D:SK105E:SI126T:SN147I:SI227T	1	1.30103007844	
SG18D:SK24R:SD34G:SF44L:SN157S:SD178G:SM231V	1	1.30034034552	
SG18D:SK39R:SY143F:SP209S:SL234P	1	1.30313580469	
SG18D:SK50E:SK83M:SN162D:SN196Y	1	1.63756749634	
SG18D:SK77E:SN119D:SI165V:ST228A	1	1.49843948578	
SG18D:SL40Q:SI121N:SS145G:SN162Y	1	1.44313607204	
SG18D:SL51P:SV110E:SI126A:SI169F:SD214G	1	1.30103026619	
SG18D:SN119S:SN157D:SN168S:SV174A:SM231T	1	1.30102997193	
SG18D:SS28T:SM86L:SH146R:SP185L	1	1.35803657748	
SG18D:SS70G:SK138R:SY141H:SK154E:SD178G	1	1.6235440919	
SG18D:ST106A:SI126T:SL139P	1	1.68342112577	
SG18D:ST36A:SK39R:SN103Y:SD127A:SK138E:SI150T:SD178V	1	1.49808316566	
SG18D:ST47S:SH146L:SV174E	1	1.30243701196	
SG18D:SW55*:SI165N	1	1.3010306473	
SG18D:SY37C	1	1.30286174069	
SG18D:SY90H:SI169V:SD178V	1	1.39482528905	
SG18R:SK39M:SL58P:SF81L:SF163S	1	1.4520388465	
SG18R:SK43E:SY72N:SS84P:SN168D:SV174A	1	1.6333275246	
SG18R:SP190S:SL199Q	1	1.30102996254	
SG18R:SY37C:SI159T	1	1.36047011455	
SG18S:SC68S:SM86V:SH137R:SK207E	1	1.3010299683	
SG18S:SD34G:SA35V:SM86T:SF112S:SI159T:SQ175R:SD178N:ST184A:SS200G:SE211V:SA225T	1	1.30183723193	
SG18S:SD34G:SC68R:SN133S:SH167R:SM231V	1	1.689007879	
SG18S:SD74N:SD127G:SG136W:SM151T:SQ155K:SQ181R	1	1.49851983662	
SG18S:SE109G:SD208G	1	1.30103012707	
SG18S:SE170K	1	2.69721849235	
SG18S:SE30G:SC68R:SK160R:SS173C	1	1.47313076537	
SG18S:SF25L:SY37C:SK111E:ST201A:SQ202L:SE211K:SL219P	1	1.35408746893	
SG18S:SF25S:SW55*:SV66A:SK83R:SF98L:SR166G:SG230S	1	1.30186223464	
SG18S:SF44S:SV53A:SE93G:SN119D:SY141H:SS145G:SV148A:SY198H	1	1.30103075931	
SG18S:SF69L:SN103Y:SF112L:SE130G	1	1.30102999216	
SG18S:SF69L:SV91A:SN196D:SK207N	1	1.30138641875	
SG18S:SF69S:SF97S:SD232G	1	1.30052881705	
SG18S:SF81C:SD101G:ST116A	1	1.53900704289	
SG18S:SF81I	1	1.30103058265	
SG18S:SF82S:SK111R:SN142I:SM231T	1	1.30102998568	
SG18S:SF97S:SN119D:SN142S	1	1.30103078831	
SG18S:SF98I:SH137Y:SK138E:SV148A:SQ182R	1	1.30318264546	
SG18S:SF98S:SN103D:SK156R:SI165F:SA224T	1	1.30102985059	
SG18S:SG33C:SY64F:SY180H	1	1.30103072644	
SG18S:SG38S:SH79R:SK124R:SI150F:SH229R	1	1.67163644738	
SG18S:SI134T:SN183D	1	1.30103002344	
SG18S:SI45T:ST61S:SY149*	1	1.64149114232	
SG18S:SK111E:SL123P:SQ181R	1	1.30229011711	
SG18S:SK43*:SK138E:SN147D:SQ181L:SK212E	1	1.30436910784	
SG18S:SK50E:SS63P:SF128L:SH179L	1	1.30585345376	
SG18S:SK50R:SW55G:SH137R:ST228A:SG230S	1	1.30102980623	
SG18S:SK83E:SI165T:SA224T	1	1.29928631687	
SG18S:SL219P	1	1.36809472275	
SG18S:SL40P:SE122G:SN157D	1	1.4052813779	
SG18S:SL58I:SV66E:SK77R:SP87H:SG132D:SD153N:SK156R:SN196S	1	1.30102991905	
SG18S:SL62P:SF82S:SF98Y:SN147D	1	1.62836417607	
SG18S:SL62P:SL123P:SK129E:SD153V	1	1.30103111428	
SG18S:SN21D:SK39E:SD80V:SN142D:SN147S:SQ175R:ST184A:SM216V	1	1.37142650258	
SG18S:SN21S:SK111E:SE130G:SK156R	1	1.44466344941	
SG18S:SN21Y:SV66M:SD80G:SF81S:SN144I:SD153A:SD178V:SH179P:SQ202R	1	1.31847488962	
SG18S:SQ67R	1	1.30148509017	
SG18S:SQ92R:ST106A:SF128L:SN162D	1	1.30102999254	
SG18S:SS26G:SF128L:SD232G	1	1.49049153042	
SG18S:SS26G:SL62P:SQ92R:SK207E:SH229L	1	1.45268560264	
SG18S:SS63P:SF82C:SY90C:ST95A:SI121T:SM151K:SK154V	1	1.43989905319	
SG18S:SS63P:SK129R	1	1.50649104721	
SG18S:SS70I:SD80E:ST95A:SI121V:SQ181R:SN183D:SD188G:SN210G	1	1.30102998977	
SG18S:ST47A:SK77R:SD115V:SF128I:SN133I:SS145C	1	1.30102958632	
SG18S:ST48I:SH79R:SK111R:SN133D:SQ182R:SH229R	1	1.66951957214	
SG18S:ST60A:SG65S:SE113V:SN144S	1	1.53107956505	
SG18S:SV20L:SA108T:SK111E:SK138R:SN196S:SI227T	1	1.51901953659	
SG18S:SY37C:SS84P:SD131G:SN144D:SH146L:SN196D	1	1.46655118275	
SG18S:SY72F:SF98L:SN142S:SK207N	1	1.46810829525	
SG18S:SY72N:SF97S:SH146R:SQ181H:SK212E	1	1.44835065398	
SG18V:SD34N:SY90*:SI134T:SD171V:SQ202L	1	1.3010322205	
SG18V:SF97L:SN119Y:SN162S:SV191M:SD214E	1	1.30102992279	
SG18V:SG89C:SK105E:SV110L:SD153G:SN196G:SD232G	1	1.30102999057	
SG18V:SH23R:SV91A:SI134N:SM216L:SF221L	1	1.30187991658	
SG18V:SI126F:SL139P	1	1.301029957	
SG18V:SI134V:SN147I	1	1.5791812748	
SG18V:SK43E:SV59E:SM86V:SH146R:SD153G:SK207R:SM231T	1	1.69039882076	
SG18V:SL40P:SF44S:SF82S:SS84P:SN119D:SK129R:SN157D:SD195G	1	1.30267267951	
SG18V:SN119D	1	1.48365029921	
SG18V:SN144K	1	1.30119550699	
SG18V:SS26G:SK99E:SD115G:SQ155L:SH167R	1	1.30102955432	
SG18V:SS70C:SE113G:SQ182L	1	1.3010300335	
SG18V:SV27A:SK43E:SP56T:SV191M:SF221I	1	1.47877940173	
SG18V:SY149F:SK156E:SD178G:SN183D:SG189S:SR213C	1	1.30103001927	
SG226E	4	3.6373951672	0.116421722832
